Laptop_Brand,CPU_Brand,CPU_Sub_Series,RAM,Screen_Size,Resolution,Panel_Type,Touchscreen,GPU_Brand,SSD,HDD,Weight,Price
Lenovo,Intel,Core_i7,16,13.3,1920 x 1080,IPS,0,Intel,256,0,1.3,859.0
Lenovo,Intel,Core_i7,16,13.3,1920 x 1080,IPS,0,Intel,512,0,1.3,979.99
Lenovo,Intel,Core_i7,16,13.3,1920 x 1080,IPS,0,Intel,1000,0,1.3,1209.0
Lenovo,Intel,Core_i7,16,13.3,1920 x 1080,IPS,0,Intel,2000,0,1.3,1459.0
Lenovo,Intel,Core_i7,16,13.3,1920 x 1080,IPS,0,Intel,4000,0,1.3,1969.0
Lenovo,Intel,Core_i7,16,13.3,1920 x 1080,IPS,1,Intel,512,0,1.29,1999.0
Lenovo,Intel,Core_i7,16,14.0,1920 x 1080,IPS,0,Intel,256,0,1.1,1829.0
Lenovo,Intel,Core_i7,16,14.0,1920 x 1080,IPS,0,Intel,1000,0,1.1,1899.0
Lenovo,Intel,Core_i7,16,14.0,1920 x 1080,IPS,0,Intel,2000,0,1.1,2049.0
Lenovo,Intel,Core_i7,24,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,1.75,1999.99
Lenovo,Intel,Core_i7,32,13.3,1920 x 1080,IPS,0,Intel,500,0,1.32,1399.99
Lenovo,Intel,Core_i7,12,15.6,1920 x 1080,TN,0,NVIDIA,16,1000,2.2,899.0
Lenovo,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,2.3,1299.0
Lenovo,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,2.3,1209.0
Lenovo,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,1.7,1849.0
Lenovo,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,NVIDIA,256,0,2.3,1040.0
Lenovo,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,NVIDIA,256,1000,2.3,1349.99
Lenovo,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,2.3,1119.0
Lenovo,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,NVIDIA,512,1000,2.3,1399.99
Lenovo,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,NVIDIA,1000,0,2.3,1199.0
Lenovo,Intel,Core_i7,16,17.3,1920 x 1080,IPS,0,NVIDIA,512,1000,2.78,1699.0
Lenovo,Intel,Core_i7,16,17.3,1920 x 1080,IPS,0,NVIDIA,256,1000,2.78,1599.0
Lenovo,Intel,Core_i7,16,17.3,1920 x 1080,IPS,0,NVIDIA,512,0,2.78,1599.0
Lenovo,Intel,Core_i7,16,17.3,1920 x 1080,IPS,0,NVIDIA,1000,0,2.78,1549.0
Lenovo,Intel,Core_i7,16,17.3,1920 x 1080,IPS,0,NVIDIA,1000,1000,2.78,1699.0
Lenovo,Intel,Core_i7,24,15.6,1920 x 1080,IPS,0,NVIDIA,512,1000,2.3,1449.99
Lenovo,Intel,Core_i7,32,15.6,1920 x 1080,IPS,0,NVIDIA,512,1000,2.3,1319.0
Lenovo,Intel,Core_i7,32,15.6,1920 x 1080,IPS,0,NVIDIA,1000,2000,2.3,1399.0
Lenovo,Intel,Core_i7,32,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,1.7,1950.0
Lenovo,Intel,Core_i7,32,15.6,1920 x 1080,IPS,0,NVIDIA,1000,0,1.7,1999.0
Lenovo,Intel,Core_i7,32,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,2.3,1475.76
Lenovo,Intel,Core_i7,32,15.6,1920 x 1080,IPS,0,NVIDIA,512,1000,2.3,1349.99
Lenovo,Intel,Core_i7,32,15.6,1920 x 1080,IPS,0,NVIDIA,1000,0,2.3,1259.0
Lenovo,Intel,Core_i7,32,15.6,1920 x 1080,IPS,0,NVIDIA,1000,1000,2.3,1549.99
Lenovo,Intel,Core_i7,64,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,1.7,2100.0
Lenovo,Intel,Core_i7,64,15.6,1920 x 1080,IPS,0,NVIDIA,1000,1000,2.3,1649.99
Lenovo,Intel,Core_i9,32,15.6,1920 x 1080,IPS,0,NVIDIA,2000,0,2.25,3399.3
MSI,AMD,Ryzen_5,8,14.0,1920 x 1080,IPS,0,AMD,256,0,1.3,659.7
MSI,AMD,Ryzen_5,8,14.0,1920 x 1080,IPS,0,AMD,1000,0,1.3,779.0
MSI,AMD,Ryzen_5,8,15.6,1920 x 1080,IPS,0,AMD,256,0,1.6,660.25
MSI,AMD,Ryzen_5,16,14.0,1920 x 1080,IPS,0,AMD,256,0,1.3,729.0
MSI,AMD,Ryzen_5,16,14.0,1920 x 1080,IPS,0,AMD,1000,0,1.3,829.0
MSI,AMD,Ryzen_5,16,14.0,1920 x 1080,IPS,0,AMD,2000,0,1.3,995.0
MSI,AMD,Ryzen_5,16,15.6,1920 x 1080,IPS,0,AMD,256,0,1.6,749.0
MSI,AMD,Ryzen_5,16,15.6,1920 x 1080,IPS,0,AMD,512,0,1.6,819.0
MSI,AMD,Ryzen_5,16,15.6,1920 x 1080,IPS,0,AMD,1000,0,1.6,899.0
MSI,AMD,Ryzen_5,16,15.6,1920 x 1080,IPS,0,AMD,2000,0,1.6,999.0
MSI,AMD,Ryzen_5,32,14.0,1920 x 1080,IPS,0,AMD,1000,0,1.3,979.0
MSI,AMD,Ryzen_5,32,15.6,1920 x 1080,IPS,0,AMD,256,0,1.6,849.0
MSI,AMD,Ryzen_5,32,15.6,1920 x 1080,IPS,0,AMD,1000,0,1.6,1029.0
MSI,AMD,Ryzen_5,32,15.6,1920 x 1080,IPS,0,AMD,2000,0,1.6,1225.0
MSI,AMD,Ryzen_5,64,14.0,1920 x 1080,IPS,0,AMD,256,0,1.3,1059.0
MSI,AMD,Ryzen_5,64,14.0,1920 x 1080,IPS,0,AMD,512,0,1.3,1109.0
MSI,AMD,Ryzen_5,64,14.0,1920 x 1080,IPS,0,AMD,1000,0,1.3,1179.0
MSI,AMD,Ryzen_5,64,14.0,1920 x 1080,IPS,0,AMD,2000,0,1.3,1309.0
MSI,AMD,Ryzen_5,64,15.6,1920 x 1080,IPS,0,AMD,256,0,1.6,1029.0
MSI,AMD,Ryzen_5,64,15.6,1920 x 1080,IPS,0,AMD,2000,0,1.6,1309.0
MSI,AMD,Ryzen_7,16,17.3,1920 x 1080,IPS,0,AMD,1000,0,2.31,1559.0
MSI,AMD,Ryzen_7,16,15.6,1920 x 1080,IPS,0,AMD,512,0,2.35,1144.63
MSI,AMD,Ryzen_7,16,15.6,1920 x 1080,IPS,0,AMD,512,0,1.9,2339.0
MSI,AMD,Ryzen_7,16,15.6,1920 x 1080,IPS,0,AMD,1000,0,1.9,1539.0
MSI,AMD,Ryzen_7,16,15.6,1920 x 1080,IPS,0,AMD,2000,0,1.9,2319.0
MSI,AMD,Ryzen_7,16,17.3,1920 x 1080,IPS,0,AMD,512,0,2.55,1299.0
MSI,AMD,Ryzen_7,32,15.6,1920 x 1080,IPS,0,AMD,512,0,1.9,2399.0
MSI,AMD,Ryzen_7,32,15.6,1920 x 1080,IPS,0,AMD,1000,0,1.9,1719.0
MSI,AMD,Ryzen_7,64,15.6,1920 x 1080,IPS,0,AMD,1000,0,1.9,2259.0
MSI,Intel,Core_i3,16,14.0,1920 x 1080,IPS,0,Intel,128,0,1.3,639.0
MSI,Intel,Core_i3,16,14.0,1920 x 1080,IPS,0,Intel,256,0,1.3,639.99
MSI,Intel,Core_i3,16,14.0,1920 x 1080,IPS,0,Intel,512,0,1.3,679.99
MSI,Intel,Core_i3,16,14.0,1920 x 1080,IPS,0,Intel,1000,0,1.3,729.99
MSI,Intel,Core_i3,32,14.0,1920 x 1080,IPS,0,Intel,128,0,1.3,729.0
MSI,Intel,Core_i3,32,14.0,1920 x 1080,IPS,0,Intel,256,0,1.3,759.0
MSI,Intel,Core_i3,32,14.0,1920 x 1080,IPS,0,Intel,512,0,1.3,779.0
MSI,Intel,Core_i3,32,14.0,1920 x 1080,IPS,0,Intel,1000,0,1.3,829.99
MSI,Intel,Core_i3,32,14.0,1920 x 1080,IPS,0,Intel,2000,0,1.3,979.99
MSI,Intel,Core_i3,8,14.0,1920 x 1080,IPS,0,Intel,512,0,1.3,645.7
MSI,Intel,Core_i3,8,14.0,1920 x 1080,IPS,0,Intel,1000,0,1.3,749.0
MSI,Intel,Core_i3,16,14.0,1920 x 1080,IPS,0,Intel,512,0,1.3,699.0
MSI,Intel,Core_i3,16,14.0,1920 x 1080,IPS,0,Intel,1000,0,1.3,849.0
MSI,Intel,Core_i3,16,14.0,1920 x 1080,IPS,0,Intel,2000,0,1.3,949.0
MSI,Intel,Core_i3,32,14.0,1920 x 1080,IPS,0,Intel,512,0,1.3,819.0
MSI,Intel,Core_i3,32,14.0,1920 x 1080,IPS,0,Intel,1000,0,1.3,899.0
MSI,Intel,Core_i3,32,14.0,1920 x 1080,IPS,0,Intel,2000,0,1.3,1079.0
MSI,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,NVIDIA,256,0,1.86,679.31
MSI,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,1.86,859.99
MSI,Intel,Core_i5,16,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,1.86,899.99
MSI,Intel,Core_i5,16,15.6,1920 x 1080,IPS,0,NVIDIA,1000,0,1.86,969.99
MSI,Intel,Core_i5,32,15.6,1920 x 1080,IPS,0,NVIDIA,1000,0,1.86,1059.99
MSI,Intel,Core_i5,8,14.0,1920 x 1080,IPS,0,Intel,128,0,1.3,699.0
MSI,Intel,Core_i5,8,14.0,1920 x 1080,IPS,0,Intel,256,0,1.3,698.0
MSI,Intel,Core_i5,8,14.0,1920 x 1080,IPS,0,Intel,512,0,1.18,645.0
MSI,Intel,Core_i5,8,14.0,1920 x 1080,IPS,0,Intel,512,0,1.3,749.0
MSI,Intel,Core_i5,8,14.0,1920 x 1080,IPS,0,Intel,2000,0,1.18,1149.0
MSI,Intel,Core_i5,8,14.0,1920 x 1080,IPS,0,NVIDIA,512,0,1.18,961.99
MSI,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,Intel,256,0,1.6,799.0
MSI,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,Intel,512,0,1.6,695.51
MSI,Intel,Core_i5,16,14.0,1920 x 1080,IPS,0,Intel,256,0,1.3,829.0
MSI,Intel,Core_i5,16,14.0,1920 x 1080,IPS,0,Intel,512,0,1.18,1099.0
MSI,Intel,Core_i5,16,14.0,1920 x 1080,IPS,0,Intel,1000,0,1.18,974.0
MSI,Intel,Core_i5,16,14.0,1920 x 1080,IPS,0,Intel,1000,0,1.3,899.0
MSI,Intel,Core_i5,16,15.6,1920 x 1080,IPS,0,Intel,512,0,1.6,749.0
MSI,Intel,Core_i5,16,15.6,1920 x 1080,IPS,0,Intel,1000,0,1.6,899.0
MSI,Intel,Core_i5,16,15.6,1920 x 1080,IPS,0,Intel,2000,0,1.6,2009.0
MSI,Intel,Core_i5,32,14.0,1920 x 1080,IPS,0,Intel,128,0,1.3,879.0
MSI,Intel,Core_i5,32,14.0,1920 x 1080,IPS,0,Intel,256,0,1.3,909.0
MSI,Intel,Core_i5,32,14.0,1920 x 1080,IPS,0,Intel,512,0,1.18,899.0
MSI,Intel,Core_i5,32,14.0,1920 x 1080,IPS,0,Intel,512,0,1.3,929.0
MSI,Intel,Core_i5,32,14.0,1920 x 1080,IPS,0,Intel,1000,0,1.3,979.0
MSI,Intel,Core_i5,32,14.0,1920 x 1080,IPS,0,Intel,2000,0,1.18,1299.0
MSI,Intel,Core_i5,32,15.6,1920 x 1080,IPS,0,Intel,256,0,1.6,979.0
MSI,Intel,Core_i5,32,15.6,1920 x 1080,IPS,0,Intel,512,0,1.6,899.0
MSI,Intel,Core_i5,32,15.6,1920 x 1080,IPS,0,Intel,1000,0,1.6,1809.0
MSI,Intel,Core_i5,32,15.6,1920 x 1080,IPS,0,Intel,2000,0,1.6,1279.0
MSI,Intel,Core_i5,64,15.6,1920 x 1080,IPS,0,Intel,1000,0,1.6,2009.0
MSI,Intel,Core_i5,64,15.6,1920 x 1080,IPS,0,Intel,2000,0,1.6,1459.0
MSI,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,NVIDIA,256,0,1.86,657.0
MSI,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,NVIDIA,256,1000,1.86,899.0
MSI,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,1.86,789.0
MSI,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,NVIDIA,512,1000,1.86,939.0
MSI,Intel,Core_i5,8,17.3,1920 x 1080,IPS,0,NVIDIA,512,0,2.3,799.0
MSI,Intel,Core_i5,8,17.3,1920 x 1080,IPS,0,NVIDIA,512,0,2.3,854.99
MSI,Intel,Core_i5,8,17.3,1920 x 1080,IPS,0,NVIDIA,512,1000,2.3,969.0
MSI,Intel,Core_i5,8,17.3,1920 x 1080,IPS,0,NVIDIA,512,2000,2.3,1089.0
MSI,Intel,Core_i5,8,17.3,1920 x 1080,IPS,0,NVIDIA,1000,1000,2.3,1099.0
MSI,Intel,Core_i5,8,17.3,1920 x 1080,IPS,0,NVIDIA,0,1000,2.3,1099.0
MSI,Intel,Core_i5,12,15.6,1920 x 1080,IPS,0,NVIDIA,256,0,1.86,849.0
MSI,Intel,Core_i5,12,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,1.86,899.0
MSI,Intel,Core_i5,16,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,2.3,1044.77
MSI,Intel,Core_i5,16,15.6,1920 x 1080,IPS,0,NVIDIA,256,0,1.86,799.0
MSI,Intel,Core_i5,16,15.6,1920 x 1080,IPS,0,NVIDIA,256,1000,1.86,899.99
MSI,Intel,Core_i5,16,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,1.86,839.0
MSI,Intel,Core_i5,16,15.6,1920 x 1080,IPS,0,NVIDIA,512,1000,1.86,989.0
MSI,Intel,Core_i5,16,15.6,1920 x 1080,IPS,0,NVIDIA,1000,0,1.86,899.0
MSI,Intel,Core_i5,16,17.3,1920 x 1080,IPS,0,NVIDIA,512,0,2.3,1088.88
MSI,Intel,Core_i5,16,17.3,1920 x 1080,IPS,0,NVIDIA,512,1000,2.3,1149.99
MSI,Intel,Core_i5,16,17.3,1920 x 1080,IPS,0,NVIDIA,1000,0,2.3,1069.99
MSI,Intel,Core_i5,16,17.3,1920 x 1080,IPS,0,NVIDIA,512,0,2.3,1029.99
MSI,Intel,Core_i5,16,17.3,1920 x 1080,IPS,0,NVIDIA,512,1000,2.3,1015.0
MSI,Intel,Core_i5,16,17.3,1920 x 1080,IPS,0,NVIDIA,512,2000,2.3,1119.0
MSI,Intel,Core_i5,16,17.3,1920 x 1080,IPS,0,NVIDIA,1000,1000,2.3,1139.0
MSI,Intel,Core_i5,16,17.3,1920 x 1080,IPS,0,NVIDIA,1000,2000,2.3,1219.0
MSI,Intel,Core_i5,16,17.3,1920 x 1080,IPS,0,NVIDIA,2000,1000,2.3,1299.0
MSI,Intel,Core_i5,32,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,1.86,1068.88
MSI,Intel,Core_i5,32,15.6,1920 x 1080,IPS,0,NVIDIA,1000,0,1.86,999.0
MSI,Intel,Core_i5,32,15.6,1920 x 1080,IPS,0,NVIDIA,1000,1000,1.86,1189.0
MSI,Intel,Core_i5,32,15.6,1920 x 1080,IPS,0,NVIDIA,2000,0,1.86,1149.0
MSI,Intel,Core_i5,32,17.3,1920 x 1080,IPS,0,NVIDIA,512,0,2.3,1188.78
MSI,Intel,Core_i5,32,17.3,1920 x 1080,IPS,0,NVIDIA,512,1000,2.3,1139.99
MSI,Intel,Core_i5,32,17.3,1920 x 1080,IPS,0,NVIDIA,1000,0,2.3,1288.8
MSI,Intel,Core_i5,32,17.3,1920 x 1080,IPS,0,NVIDIA,1000,2000,2.3,1209.99
MSI,Intel,Core_i5,32,17.3,1920 x 1080,IPS,0,NVIDIA,512,1000,2.3,1179.0
MSI,Intel,Core_i5,32,17.3,1920 x 1080,IPS,0,NVIDIA,512,2000,2.3,1259.0
MSI,Intel,Core_i5,32,17.3,1920 x 1080,IPS,0,NVIDIA,1000,0,2.3,1129.99
MSI,Intel,Core_i5,32,17.3,1920 x 1080,IPS,0,NVIDIA,1000,1000,2.3,1279.0
MSI,Intel,Core_i5,32,17.3,1920 x 1080,IPS,0,NVIDIA,2000,0,2.3,1349.0
MSI,Intel,Core_i5,32,17.3,1920 x 1080,IPS,0,NVIDIA,2000,1000,2.3,1445.0
MSI,Intel,Core_i5,32,17.3,1920 x 1080,IPS,0,NVIDIA,2000,2000,2.3,1525.0
MSI,Intel,Core_i5,64,15.6,1920 x 1080,IPS,0,NVIDIA,2000,0,1.86,1339.0
MSI,Intel,Core_i5,64,15.6,1920 x 1080,IPS,0,NVIDIA,2000,0,1.86,1279.0
MSI,Intel,Core_i5,64,17.3,1920 x 1080,IPS,0,NVIDIA,1000,2000,2.3,1319.99
MSI,Intel,Core_i5,64,17.3,1920 x 1080,IPS,0,NVIDIA,512,1000,2.3,1349.0
MSI,Intel,Core_i5,64,17.3,1920 x 1080,IPS,0,NVIDIA,512,2000,2.3,1439.0
MSI,Intel,Core_i5,64,17.3,1920 x 1080,IPS,0,NVIDIA,1000,1000,2.3,1449.0
MSI,Intel,Core_i5,64,17.3,1920 x 1080,IPS,0,NVIDIA,1000,2000,2.3,1539.0
MSI,Intel,Core_i5,64,17.3,1920 x 1080,IPS,0,NVIDIA,2000,1000,2.3,1635.0
MSI,Intel,Core_i5,64,17.3,1920 x 1080,IPS,0,NVIDIA,2000,2000,2.3,1715.0
MSI,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,NVIDIA,0,2000,1.86,1149.0
MSI,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,NVIDIA,128,2000,1.86,1469.0
MSI,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,NVIDIA,256,0,1.86,919.99
MSI,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,1.86,1259.0
MSI,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,NVIDIA,1000,0,1.86,1359.0
MSI,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,1.86,963.45
MSI,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,NVIDIA,1000,0,1.86,1109.99
MSI,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,NVIDIA,2000,0,1.86,1589.0
MSI,Intel,Core_i5,16,15.6,1920 x 1080,IPS,0,NVIDIA,256,0,1.86,999.0
MSI,Intel,Core_i5,16,15.6,1920 x 1080,IPS,0,NVIDIA,256,1000,1.86,1229.0
MSI,Intel,Core_i5,16,15.6,1920 x 1080,IPS,0,NVIDIA,1000,0,1.86,1649.0
MSI,Intel,Core_i5,16,15.6,1920 x 1080,IPS,0,NVIDIA,2000,0,1.86,1799.0
MSI,Intel,Core_i5,16,15.6,1920 x 1080,IPS,0,NVIDIA,2000,2000,1.86,1919.0
MSI,Intel,Core_i5,16,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,1.86,1079.0
MSI,Intel,Core_i5,16,15.6,1920 x 1080,IPS,0,NVIDIA,1000,0,1.86,1159.99
MSI,Intel,Core_i5,16,15.6,1920 x 1080,IPS,0,NVIDIA,2000,0,1.86,1274.99
MSI,Intel,Core_i5,16,15.6,1920 x 1080,IPS,0,NVIDIA,4000,0,1.86,2229.0
MSI,Intel,Core_i5,32,15.6,1920 x 1080,IPS,0,NVIDIA,256,2000,1.86,1679.0
MSI,Intel,Core_i5,32,15.6,1920 x 1080,IPS,0,NVIDIA,2000,1000,1.86,2069.0
MSI,Intel,Core_i5,32,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,1.86,1199.99
MSI,Intel,Core_i5,32,15.6,1920 x 1080,IPS,0,NVIDIA,1000,0,1.86,1305.99
MSI,Intel,Core_i5,32,15.6,1920 x 1080,IPS,0,NVIDIA,2000,0,1.86,1359.99
MSI,Intel,Core_i5,32,15.6,1920 x 1080,IPS,0,NVIDIA,4000,0,1.86,2469.0
MSI,Intel,Core_i5,64,15.6,1920 x 1080,IPS,0,NVIDIA,512,1000,1.86,2419.0
MSI,Intel,Core_i5,64,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,1.86,2119.0
MSI,Intel,Core_i5,64,15.6,1920 x 1080,IPS,0,NVIDIA,1000,0,1.86,2299.0
MSI,Intel,Core_i5,64,15.6,1920 x 1080,IPS,0,NVIDIA,2000,0,1.86,1614.99
MSI,Intel,Core_i5,8,14.0,1920 x 1080,IPS,0,Intel,512,0,1.3,722.29
MSI,Intel,Core_i5,8,14.0,1920 x 1080,IPS,0,NVIDIA,1000,0,1.3,949.0
MSI,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,Intel,512,0,1.6,1349.99
MSI,Intel,Core_i5,16,13.4,1920 x 1200,IPS,1,Intel,512,0,1.35,1476.36
MSI,Intel,Core_i5,16,14.0,1920 x 1080,IPS,0,Intel,512,0,1.29,849.0
MSI,Intel,Core_i5,16,14.0,1920 x 1080,IPS,0,Intel,512,0,1.3,899.0
MSI,Intel,Core_i5,16,14.0,1920 x 1080,IPS,0,Intel,1000,0,1.29,1249.0
MSI,Intel,Core_i5,16,14.0,1920 x 1080,IPS,0,Intel,2000,0,1.29,1449.0
MSI,Intel,Core_i5,16,14.0,1920 x 1080,IPS,0,Intel,4000,0,1.29,1999.0
MSI,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,2.25,975.0
MSI,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,NVIDIA,256,0,1.86,1067.49
MSI,Intel,Core_i5,8,14.0,1920 x 1080,IPS,0,Intel,512,0,1.3,775.54
MSI,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,Intel,512,0,1.6,806.55
MSI,Intel,Core_i5,16,13.4,1920 x 1200,IPS,1,Intel,512,0,1.35,1377.94
MSI,Intel,Core_i5,16,14.0,1920 x 1080,IPS,0,Intel,512,0,1.29,837.57
MSI,Intel,Core_i5,16,14.0,1920 x 1080,IPS,0,Intel,1000,0,1.3,999.0
MSI,Intel,Core_i5,16,14.0,1920 x 1080,IPS,0,Intel,2000,0,1.3,1195.0
MSI,Intel,Core_i5,16,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,1.65,1299.0
MSI,Intel,Core_i5,16,15.6,1920 x 1080,IPS,0,NVIDIA,1000,0,1.65,1599.0
MSI,Intel,Core_i5,16,16.0,2560 x 1600,IPS,1,Intel,512,0,2.0,1463.27
MSI,Intel,Core_i5,16,16.0,2560 x 1600,IPS,1,Intel,2000,0,2.0,1899.0
MSI,Intel,Core_i5,32,14.0,1920 x 1080,IPS,0,Intel,2000,0,1.3,1229.0
MSI,Intel,Core_i5,32,15.6,1920 x 1080,IPS,0,Intel,2000,0,1.6,1329.0
MSI,Intel,Core_i5,64,15.6,1920 x 1080,IPS,0,Intel,512,0,1.6,1229.0
MSI,Intel,Core_i5,64,15.6,1920 x 1080,IPS,0,Intel,1000,0,1.6,1459.0
MSI,Intel,Core_i5,64,15.6,1920 x 1080,IPS,0,Intel,2000,0,1.6,1509.0
MSI,Intel,Core_i5,64,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,1.65,1659.0
MSI,Intel,Core_i5,64,15.6,1920 x 1080,IPS,0,NVIDIA,1000,0,1.65,1859.0
MSI,Intel,Core_i5,64,15.6,1920 x 1080,IPS,0,NVIDIA,2000,0,1.65,2059.0
MSI,Intel,Core_i5,8,15.6,1920 x 1080,TN,0,NVIDIA,256,0,2.4,974.2
MSI,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,NVIDIA,256,0,2.2,1999.11
MSI,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,NVIDIA,256,0,1.86,703.0
MSI,Intel,Core_i5,16,17.3,1920 x 1080,TN,0,NVIDIA,256,0,2.7,1849.0
MSI,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,1.86,1165.0
MSI,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,NVIDIA,128,1000,1.86,1146.0
MSI,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,1.86,799.0
MSI,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,NVIDIA,256,0,1.86,693.36
MSI,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,1.86,782.46
MSI,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,NVIDIA,256,0,1.86,898.0
MSI,Intel,Core_i5,16,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,1.86,999.0
MSI,Intel,Core_i7,8,15.6,1920 x 1080,IPS,0,Intel,512,0,1.6,1499.0
MSI,Intel,Core_i7,16,14.0,1920 x 1080,IPS,0,Intel,512,0,1.18,924.26
MSI,Intel,Core_i7,16,14.0,1920 x 1080,IPS,0,NVIDIA,512,0,1.3,1004.14
MSI,Intel,Core_i7,16,14.0,3840 x 2160,IPS,0,NVIDIA,512,0,1.29,1415.69
MSI,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,1.6,1799.0
MSI,Intel,Core_i7,16,14.0,1920 x 1080,IPS,0,NVIDIA,512,0,1.29,1193.49
MSI,Intel,Core_i7,16,14.0,3840 x 2160,IPS,0,NVIDIA,1000,0,1.29,1524.59
MSI,Intel,Core_i7,16,14.0,3840 x 2160,IPS,0,NVIDIA,2000,0,1.29,1874.0
MSI,Intel,Core_i7,8,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,1.86,969.99
MSI,Intel,Core_i7,8,15.6,1920 x 1080,IPS,0,NVIDIA,2000,0,1.86,1689.0
MSI,Intel,Core_i7,8,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,1.86,1309.99
MSI,Intel,Core_i7,8,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,1.86,949.99
MSI,Intel,Core_i7,8,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,1.86,999.99
MSI,Intel,Core_i7,8,17.3,1920 x 1080,IPS,0,NVIDIA,512,0,2.3,1449.99
MSI,Intel,Core_i7,8,17.3,1920 x 1080,IPS,0,NVIDIA,512,0,2.3,1299.99
MSI,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,2.1,1354.75
MSI,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,2.3,2399.0
MSI,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,NVIDIA,1000,0,2.38,1519.99
MSI,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,NVIDIA,1000,0,2.1,1579.95
MSI,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,NVIDIA,2000,0,2.1,2409.0
MSI,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,1.86,1259.0
MSI,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,NVIDIA,1000,2000,1.86,1269.0
MSI,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,NVIDIA,2000,2000,1.86,1449.0
MSI,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,1.86,1327.66
MSI,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,NVIDIA,1000,0,1.86,1389.99
MSI,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,2.38,1899.66
